id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
770489,ASU,Plants,,PreservedSpecimen,7abb2cfd-6450-44e4-999d-419afd342b72,,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,,,,,,,,"Aiko Nagahisa",,"Steffi Ickert-Bond",119,2006-01-30,2006,1,30,30,,,,,,"Texas oak, Buckley's oak",,,,"Texas oak, Buckley's oak","US Texas, Oklahoma, Kansas",,,1,,,,,,,USA,Arizona,Maricopa,,"Grand Canyon University, College of Science and Math, plantings North West side of building 27.",,0,,33.51158,-112.12994,,1500,,Landrum,,"georef batch tool 2013-03-18","reviewed - high confidence",,,,,,,,,,aiko,"2018-03-08 09:18:16",157844,1,urn:uuid:7abb2cfd-6450-44e4-999d-419afd342b72,https://vplants.org:443/portal/collections/individual/index.php?occid=770489
1007233,ARIZ,,,PreservedSpecimen,urn:uuid:08a08d88-d93d-4587-89b9-d0ab563cfe12,387974,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Janka Vanova",2008-10-02,,,,,,"Janka Vanova",,,08-68,2008-10-02,2008,10,2,276,,"October,2,2008","Dups sent to: NA; See boxed specimen with same catalog number. Arboretum ID#11512, cultivated.; small to medium size tree, bright green foliage, large acorns. Arboretum ID: #11512","in the landscape, nest to the brick wall of the building, next to the side walk and the road.",,,,,,,"Quercus buckleyi",Fruiting,,,,,,,,,"United States",Arizona,"Pima County",,"University of Arizona campus, south side of Learning services building.",,,,,,,,,,,,,,,,,,,,,,,"2017-08-22 14:56:12",209619,2,urn:uuid:7201ae2c-782e-45c6-ae95-ace345e72f97,https://vplants.org:443/portal/collections/individual/index.php?occid=1007233
1007329,ARIZ,,,PreservedSpecimen,urn:uuid:cd125ca5-1253-493b-b78f-ea39ae733c3b,394244,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Janka Vanova",2008-10-08,,,,,,"Janka Vanova",,,08-195,2008-10-08,2008,10,8,282,,"October,8,2008","Dups sent to: NA, Arboretum ID#1536, cultivated; Young, small tree. Bright green foliage, leathery, shiny on the top, little lighter color on the bottom. No flowers or acorns yet. Arboretum ID: #1536","In the landscape, in the lawn. Few feet from the building, close to the sidewalk and road.",,,,,,,"Phoenix dactilifera, Pinus canariensis.",Vegetative,,,,,,,,,"United States",Arizona,"Pima County",,"University of Arizona campus, North-east of Forbes building.",,,,,,,,,,,,,,,,,,,,,,,"2017-08-22 14:56:12",292446,2,urn:uuid:bdce408f-6b72-4923-9bd1-824b4a13f02e,https://vplants.org:443/portal/collections/individual/index.php?occid=1007329
1911467,ARIZ,,,PreservedSpecimen,urn:uuid:fc4ae4ce-b77e-40dd-90e8-923048b03910,397424,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Janka Vanova",2010-06-30,,,,,,"Janka Vanova",,,10-67,2010-06-30,2010,6,30,181,,"June,30,2010","Dups sent to: NA. Arboretum ID#11510, cultivated; Medium size mature tree. Light green foliage, little leathery and shiny on the top.Simple leaves, alternate. Stems are cinnamon brown color. Immature fruit-acorns along the branches in small clusters. Arboretum ID: #11510","In the landscape. In the gravel. Next to the south-facing wall of the building. Next to the sidewalk and a small road.",,,,,,,,Fruiting,,,,,,,,,"United States",Arizona,"Pima County",,"University of Arizona campus arboretum. South of Learning Services Building.",,,,,,,,,,,,,,,,,,,,,,,"2017-08-22 14:56:12",299878,2,urn:uuid:03889fc1-cbfc-4147-84bd-8465257d3624,https://vplants.org:443/portal/collections/individual/index.php?occid=1911467
20947234,ASC,,,PreservedSpecimen,680cba86-4fbb-4c96-ad9f-5610cde5c007,ASC00085862,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,,,,,,,,"Higgins, L.C.",,,26995,2005-10-19,2005,10,19,292,,,,"clayey soil, cultivated and naturalized",,,,,,,,,,,,,,,,,"United States",Utah,Washington,,"St. George, Tontiquin Park",,0,,,,,,,,,,,,825,,,,,,,en,giselak,"2020-12-16 16:13:51",,3,urn:uuid:680cba86-4fbb-4c96-ad9f-5610cde5c007,https://vplants.org:443/portal/collections/individual/index.php?occid=20947234
3149775,NMC,,,PreservedSpecimen,,72600,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,,,,,,,,"J. Henrickson",,,15701,1977-03-12,1977,3,12,71,,,,"commonly cultivated near Kinsolving Dorms in northern Campus",,,,,,,,,,,,,,,,,"United States",Texas,Travis,,"Collected on the University of Texas campus in central Austin, Texas",,,,30.3,-97.73,,,,,,,,,,,,,,,,,,"2015-05-01 23:30:11",72600,22,urn:uuid:71588711-f17f-4634-a42a-8c75ee78860d,https://vplants.org:443/portal/collections/individual/index.php?occid=3149775
27221213,CS,,,PreservedSpecimen,,195407,189634,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,,,,,,,,"B.A. Hendricks",,,,1924-10-07,1924,10,7,281,,10/07/1924,,,,,,,,,,,,,,,1,,,,"United States",Texas,"Dallas County",,"Cedar Hill",,,,,,WGS84,,,,,,,,,,,,,,,en,,"2020-01-04 02:36:07",110121,30,urn:uuid:0bccb721-1df2-41c0-87e4-c60dd678f72f,https://vplants.org:443/portal/collections/individual/index.php?occid=27221213
6452950,NY,,,PreservedSpecimen,7bc518ad-b686-4b37-ba6a-53a17e6fa55a,40548,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"D. E. Atha",1993,,,,,,"D. E. Atha",,,340,1993-12-06,1993,12,6,34,34,"06 Dec 1993","Received 12/5/94",,,,,,,,,,,,,,,,,sheet,"United States of America",Texas,"Hays Co.",,"Ranch Rd 32, about 3km W of intersection w/ TX RR 12",,,,29.93,-98.12,,,,,,,,,,,,,,,,en,,"2021-01-06 21:44:18",7bc518ad-b686-4b37-ba6a-53a17e6fa55a,40,urn:uuid:88b3c4f4-0d3c-45f9-931e-f31ccfc479f1,https://vplants.org:443/portal/collections/individual/index.php?occid=6452950
6505113,NY,,,PreservedSpecimen,0ac61bbc-bb50-4493-85f1-09bd41556231,02065284,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"D. E. Atha",2013,,,,,,"D. E. Atha",,,11884,2012-06-15,2012,6,15,16,16,"15 Jun 2012",,"Shady, riparian zone with Juglans major, Ulmus crassifolia and Quercus buckleyi through dry, oak-juniper slopes on limestone",,,,,,,,,,,,,,,,sheet,"United States of America",Texas,"Travis Co.",,"8.3 air km SW of Bee Cave town center, property of Linda and Gene Lowenthal",,,,30.276839,-98.031625,,,,,GPS,,,,302,302,,,,"ca 991 ft",,en,,"2021-01-06 21:44:18",0ac61bbc-bb50-4493-85f1-09bd41556231,40,urn:uuid:0fb46567-c9fd-4c08-b036-3053055db1dd,https://vplants.org:443/portal/collections/individual/index.php?occid=6505113
15199325,NY,,,PreservedSpecimen,d94e4927-5421-41f9-96e4-4ba3c17e501c,01483505,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,,,,,,,,"J. S. Henrickson",,,15701,1977-03-12,1977,3,12,71,71,"12 Mar 1977",,,,,,,,,,,,,,,,,,sheet,"United States of America",Texas,"Travis Co.",Austin,"on the University of Texas campus in central Austin, near Kinsolving Dorms in northern Campus",,,,30.3,-97.73,,,,,,,,,,,,,,,,en,,"2021-01-06 21:44:18",d94e4927-5421-41f9-96e4-4ba3c17e501c,40,urn:uuid:90115780-1e59-4785-b552-e9b78c42a14b,https://vplants.org:443/portal/collections/individual/index.php?occid=15199325
25892748,TAC,,,PreservedSpecimen,c1913ff8-c80f-4686-8328-3f4f35d8f16f,TAC04640,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"A. Nelson",2006-09-08,,,,,,"A. Nelson",,"S. Harsley",1059,2006-09-08,2006,9,8,251,,9/8/2006,"common; [Examined for Flora of Erath County-A.D.N.]","plants common in lowland woods",,"6-8m tall tree",,,,,,,,,,,,,,,"United States",Texas,Erath,,"32.12901 N, 98.06147 W. 2.6mi E of intersection between Hwy 67 and CR 182. Tank S of student wildlife area; below tank dam.",,0,,32.215017,-98.10245,,,"32° 12.901' N, 98° 06.147' W",,,,,"[Coordinates on label as decimal degrees, but should be interpreted as degrees, minutes]",,,,,,,,,apbordelon,"2020-10-06 07:04:51",,158,urn:uuid:c1913ff8-c80f-4686-8328-3f4f35d8f16f,https://vplants.org:443/portal/collections/individual/index.php?occid=25892748
25892749,TAC,,,PreservedSpecimen,1288ccf1-7b33-4f29-a663-7944c024ff02,TAC04641,4718,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"A. Nelson",2006-09-08,,,,,,"A. Nelson",,"S. Harsley",1059,2006-09-08,2006,9,8,251,,9/8/2006,"common; [Examined for Flora of Erath County-A.D.N.]","plants common in lowland woods",,"6-8m tall tree",,,,,,,,,,,,,,,"United States",Texas,Erath,,"32.12901 N, 98.06147 W. 2.6mi E of intersection between Hwy 67 and CR 182. Tank S of student wildlife area; below tank dam.",,0,,32.215017,-98.10245,,,"32° 12.901' N, 98° 06.147' W",,,,,"[Coordinates on label as decimal degrees, but should be interpreted as degrees, minutes]",,,,,,,,,apbordelon,"2020-10-06 07:05:06",,158,urn:uuid:1288ccf1-7b33-4f29-a663-7944c024ff02,https://vplants.org:443/portal/collections/individual/index.php?occid=25892749
25893235,TAC,,,PreservedSpecimen,3ed99f44-f10e-49ff-a04e-d80ff092553a,TAC04861,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Justin Parker",2000-03-14,,,,,,"Justin Parker",,,106,2000-03-14,2000,3,14,74,,,"This species is common on the ranch; [Examined for the Flora of Hunewell Ranch by Sara Harsley in 2008]",,,"Deeply lobed leaves, fruits are acorns, flowers in catkins.",,,,,,,,,,,,,,,"United States",Texas,Erath,,"Tarleton State University's Hunewell Ranch, Block 11, Transect A.",,,,,,,,,,,,,,,,,,,,,,apbordelon,"2020-09-10 08:28:37",,158,urn:uuid:3ed99f44-f10e-49ff-a04e-d80ff092553a,https://vplants.org:443/portal/collections/individual/index.php?occid=25893235
26392747,TAC,,,PreservedSpecimen,d701368d-4164-4761-80cc-7b821fd5ca24,TAC06103,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"A. Nelson",2006-11-03,,,,,,"A. Nelson",,"S. Harsley",N-1302,2006-11-03,2006,11,3,307,,,"Scattered; [Examined for Flora of Erath County-A.D.N.]","upland mixed",,,,,,,,fruiting,,,,,,,,,"United States",Texas,Erath,,"Johnsville Cemetery. 0.4 miles from the intersection of C.R. 208 and Hwy 2481. Coordinates at cemetery 32° 08.756N, 98° 01.888W.",,,,32.145933,-98.031467,,,"32° 08.756' N, 98° 01.888' W",,,,,,,,,,,,,,apbordelon,"2020-09-14 09:34:25",,158,urn:uuid:d701368d-4164-4761-80cc-7b821fd5ca24,https://vplants.org:443/portal/collections/individual/index.php?occid=26392747
26393676,TAC,,,PreservedSpecimen,9c6c5cdb-dfc2-482f-9743-5c897d56f07c,TAC06317,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,,,,,,,,"Allan Nelson",,,N-1193,2006-09-22,2006,9,22,265,,,,,,,,,,,,,,,,,,,,,"United States",Texas,Erath,,"Sudman Place. Coordinates at house: 32° 15.698 N, 98° 08.416 W.",,0,,32.261633,-98.140267,,,"32° 15.698' N, 98° 08.416' W",,,,,,,,,,,,,,tboucher,"2020-10-07 12:43:31",,158,urn:uuid:9c6c5cdb-dfc2-482f-9743-5c897d56f07c,https://vplants.org:443/portal/collections/individual/index.php?occid=26393676
26393677,TAC,,,PreservedSpecimen,c5eb2a23-8a0c-4c5b-889e-7f57d7d8e418,TAC06318,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,,,,,,,,"Allan Nelson",,,N-1193,2006-09-22,2006,9,22,265,,,,,,,,,,,,,,,,,,,,,"United States",Texas,Erath,,"Sudman Place. Coordinates at house: 32° 15.698 N, 98° 08.416 W.",,0,,32.261633,-98.140267,,,"32° 15.698' N, 98° 08.416' W",,,,,,,,,,,,,,tboucher,"2020-10-07 12:43:40",,158,urn:uuid:c5eb2a23-8a0c-4c5b-889e-7f57d7d8e418,https://vplants.org:443/portal/collections/individual/index.php?occid=26393677
26585247,TAC,,,PreservedSpecimen,dab01738-2e92-4d57-8a33-10ae7456c40a,TAC01463,4721,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"A. Nelson",2007-03-28,,,,,,"A. Nelson",,,N-1465,2007-03-28,2007,3,28,87,,,"common; [Examined for Flora of Erath County-A.D.N.]","upland woods habitat",,"common tree",,,,,,,,,,,,,,,"United States",Texas,Erath,,"Hunewell Ranch, 2.6 m E intersection Hwy 67 and CR 182, 32°12.901N, 98°06.147W at gate entrance.",,,,32.215017,-98.10245,,,"32°12.901' N, 98°06.147' W",,,,,,,,,,,,,,apbordelon,"2020-09-18 09:57:54",,158,urn:uuid:dab01738-2e92-4d57-8a33-10ae7456c40a,https://vplants.org:443/portal/collections/individual/index.php?occid=26585247
26585248,TAC,,,PreservedSpecimen,0c01a8f9-2ca4-4d8f-be16-22f9d7bb537d,TAC01488,4720,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"A. Nelson",2007-03-28,,,,,,"A. Nelson",,,N-1465,2007-03-28,2007,3,28,87,,,"common; [Examined for Flora of Erath County-A.D.N.]","upland woods habitat",,"common tree",,,,,,,,,,,,,,,"United States",Texas,Erath,,"Hunewell Ranch, 2.6 m E intersection Hwy 67 and CR 182, 32°12.901N, 98°06.147W at gate entrance.",,,,32.215017,-98.10245,,,"32°12.901' N, 98°06.147' W",,,,,,,,,,,,,,apbordelon,"2020-09-18 09:58:27",,158,urn:uuid:0c01a8f9-2ca4-4d8f-be16-22f9d7bb537d,https://vplants.org:443/portal/collections/individual/index.php?occid=26585248
26939190,TAC,,,PreservedSpecimen,af339c24-cb60-4659-90dc-c6877095948d,TAC06105,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"A. Nelson",2006-11-03,,,,,,"A. Nelson",,"S. Harsley",N-1302,2006-11-03,2006,11,3,307,,,"Scattered; [Examined for Flora of Erath County-A.D.N.]","Upland, mixed",,,,,,,,,,,,,,,,,"United States",Texas,Erath,,"Johnsville Cemetery. 0.4 miles from the intersection of C.R. 208 and Hwy 2481. Coordinates at cemetery 32° 08.756N, 98° 01.888W.",,,,32.145933,-98.031467,,,"32° 08.756' N, 98° 01.888' W",,,,,,,,,,,,,,apbordelon,"2020-10-29 13:01:51",,158,urn:uuid:af339c24-cb60-4659-90dc-c6877095948d,https://vplants.org:443/portal/collections/individual/index.php?occid=26939190
26941083,TAC,,,PreservedSpecimen,412beea7-ea49-4a4e-af68-66a509694cf3,TAC07348,1606,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,ADN,2010-09-24,,,,,,"Larry E. Brown",,,806,1967-09-05,1967,9,5,248,,,"common; [Examined for Palo Pinto County Floristic Record Project by A. Nelson & H. Rathburn in Fall 2010 - not used due to age]","rocky hillside along highway",,"common tree",,,,,,fruiting,,,,,,,,,"United States",Texas,"Palo Pinto",,"Along state route 919, 10 mi. N of Gordon",,,,,,,,,,,,,,,,,,,,,,apbordelon,"2020-11-02 08:52:55",,158,urn:uuid:412beea7-ea49-4a4e-af68-66a509694cf3,https://vplants.org:443/portal/collections/individual/index.php?occid=26941083
26941084,TAC,,,PreservedSpecimen,ff09b360-fd77-4543-bcbe-ddffa463ec37,TAC07349,4107,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,ADN,2008-06-00,,,,,,"Jan Bussey",,,12,1999-03-31,1999,3,31,90,,,"[Examined for Somervell County Floristic Records by Allan Nelson in Spring 2008.]",,"rocky soil",,,,,,,flowering,,,,,,,,,"United States",Texas,Somervell,,"Glen Rose; Fossil Rim Wildlife Center property. Across from vet clinic where drive-through road turns to go up hill.",,,,,,,,,,,,,,,,,,,,,,apbordelon,"2020-11-02 08:53:53",,158,urn:uuid:ff09b360-fd77-4543-bcbe-ddffa463ec37,https://vplants.org:443/portal/collections/individual/index.php?occid=26941084
26941086,TAC,,,PreservedSpecimen,756d8360-3481-435b-8ba8-35c40ea0f0e3,TAC07350,5148,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"A. D. Nelson",2010-04-01,,,,,,"K. Priddy",,,19,2010-04-01,2010,4,1,91,,,"plant common; [Mills County Records-A. D. Nelson 2013]","undisturbed grassy area near road.","silty clay soil","tree approximately 5 meters tall. simple, lobed, leaves and catkins.",,,,,,flowering,,,,,,,,,"United States",Texas,Mills,,"3 miles W of Priddy on FM 218 (Priddy Ranch); near road.",,,,,,,,,,,,,,,,,,,,,,apbordelon,"2020-11-02 08:55:08",,158,urn:uuid:756d8360-3481-435b-8ba8-35c40ea0f0e3,https://vplants.org:443/portal/collections/individual/index.php?occid=26941086
26941087,TAC,,,PreservedSpecimen,f19654bc-4593-498e-94d1-dff8ebeb823d,TAC07351,4071,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Allan Nelson",2002-08-20,,,,,,"Allan Nelson",,"Phil Sudman",N-852,2002-08-20,2002,8,20,232,,,"Uncommon; [Examined for Somervell County Floristic Records by Allan Nelson in Spring 2008.] [Voucher specimen for Black Capped Vireo Habitat Survey]","cedar and shin oak dominated woodlands near pond",caliche,,,,,,,sterile,,,,,,,,,"United States",Texas,Somervell,,"Fossil Rim Wildlife Center. About 40 km. south of Stephenville on Hwy 67. Main entrance on CR 2008 that intersects Hwy 67. West side of property in cedar and shin oak dominated woodlands near caliche pond. About 0.2 km west intersection Hwy 203 and CR 2010.",,,,,,,,,,,,,,,,,,,,,,apbordelon,"2020-11-02 08:56:32",,158,urn:uuid:f19654bc-4593-498e-94d1-dff8ebeb823d,https://vplants.org:443/portal/collections/individual/index.php?occid=26941087
26941096,TAC,,,PreservedSpecimen,862b8ac5-050a-45ef-b84c-fb2e127b8e7e,TAC07352,4072,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"Allan Nelson",2002-08-20,,,,,,"Allan Nelson",,"Phil Sudman",N-853,2002-08-20,2002,8,20,232,,,"Uncommon; [Examined for Somervell County Floristic Records by Allan Nelson in Spring 2008.] [Voucher specimen for Black Capped Vireo Habitat Survey]","cedar and shin oak dominated woodlands near pond",caliche,,,,,,,sterile,,,,,,,,,"United States",Texas,Somervell,,"Fossil Rim Wildlife Center. About 40 km. south of Stephenville on Hwy 67. Main entrance on CR 2008 that intersects Hwy 67. West side of property in cedar and shin oak dominated woodlands near caliche pond. About 0.2 km west intersection Hwy 203 and CR 2010.",,,,,,,,,,,,,,,,,,,,,,apbordelon,"2020-11-02 09:03:29",,158,urn:uuid:862b8ac5-050a-45ef-b84c-fb2e127b8e7e,https://vplants.org:443/portal/collections/individual/index.php?occid=26941096
26941097,TAC,,,PreservedSpecimen,66b31543-776e-4e52-a8cb-f462b032e59e,TAC07353,1581,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"A. Nelson",2005-03-28,,,,,,"E. Barch",,,17,2005-03-28,2005,3,28,87,,,,"lots of elbowbush and other undergrowth.",,"leaves evident.",,,,,,flowering,,,,,,,,,"United States",Texas,Erath,,"Stephenville; 0.1 km SW of intersection of Frey ST and Wolfe Nursery Rd. 50 d. S of the old burn pit.",,,,,,,,,,,,,,,,,,,,,,apbordelon,"2020-11-02 09:04:50",,158,urn:uuid:66b31543-776e-4e52-a8cb-f462b032e59e,https://vplants.org:443/portal/collections/individual/index.php?occid=26941097
26941099,TAC,,,PreservedSpecimen,f91f7d96-7778-44b3-9e42-5fd5ade44faf,TAC07354,1582,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"A. Nelson",2005-03-28,,,,,,"D. Howard",,,17,2005-03-28,2005,3,28,87,,,,,,,,,,,,flowering,,,,,,,,,"United States",Texas,Hood,,"2 km N of Lipan along FM 1189, Howard Farm. 0.1 km N of main gate.",,,,,,,,,,,,,,,,,,,,,,apbordelon,"2020-11-02 09:05:33",,158,urn:uuid:f91f7d96-7778-44b3-9e42-5fd5ade44faf,https://vplants.org:443/portal/collections/individual/index.php?occid=26941099
26941101,TAC,,,PreservedSpecimen,e6d90381-3281-4acc-828c-7bcbad03da6f,TAC07355,4448,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,"M. Reinhard",2006-03-13,,,,,,"M. Reinhard",,,11,2006-03-13,2006,3,13,72,,,"plants common","collected in a grassy pasture with few trees",,"tree, pinnately lobed leaves, catkins, involucre of bracts around acorn",,,,,,flowering,,,,,,,,,"United States",Texas,Travis,,"in front of 13908 Pecan Hollow in Sandy Creek.",,,,,,,,,,,,,,,,,,,,,,apbordelon,"2020-11-02 09:06:44",,158,urn:uuid:e6d90381-3281-4acc-828c-7bcbad03da6f,https://vplants.org:443/portal/collections/individual/index.php?occid=26941101
15438342,APSC,,,PreservedSpecimen,f3570dd4-9406-405f-ab61-c18433f464bc,APSC0045969,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Texas,Somervell,,,,0,,,,,,,,,,,,,,,,,,,,preprocessed,"2018-08-30 18:46:03",,170,urn:uuid:f3570dd4-9406-405f-ab61-c18433f464bc,https://vplants.org:443/portal/collections/individual/index.php?occid=15438342
15442847,APSC,,,PreservedSpecimen,e9312398-0e97-4c31-a531-06e218939a21,APSC0050510,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Texas,Travis,,,,0,,,,,,,,,,,,,,,,,,,,preprocessed,"2018-08-30 18:46:03",,170,urn:uuid:e9312398-0e97-4c31-a531-06e218939a21,https://vplants.org:443/portal/collections/individual/index.php?occid=15442847
24352619,APSC,,,PreservedSpecimen,aa1670ce-55bf-4e35-a262-638916af80e7,APSC0115702,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Texas,Kerr,,,,0,,,,,,,,,,,,,,,,,,,,preprocessed,"2020-01-27 13:54:52",,170,urn:uuid:aa1670ce-55bf-4e35-a262-638916af80e7,https://vplants.org:443/portal/collections/individual/index.php?occid=24352619
24481605,APSC,,,PreservedSpecimen,cab8e26e-b499-4631-bfb9-f06736bd03f4,APSC0116183,,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi x shumardii",,,,,,,,,,,,,,"Devin Rodgers",,,,2014-08-06,2014,8,6,218,,,,,,,,,,,,,,,,,,,,,"United States",Texas,Tarrant,,,,0,,,,,,,,,,,,,,,,,,,,Masebrock,"2020-09-12 23:29:27",,170,urn:uuid:cab8e26e-b499-4631-bfb9-f06736bd03f4,https://vplants.org:443/portal/collections/individual/index.php?occid=24481605
4269489,MOR,BRAHMS_33712,,"Preserved specimen",feba2174-6f54-486a-b1fd-c759cf364fd9,0043563MOR,10333,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,Herbarium,,,,"World - VU D2 (IUCN 2009 Red List)",,,"Schulenberg, RF",,"Wilhelm, G",s.n.,1976-10-15,1976,10,15,289,,10/15/1976,"Original Source: Charles Deam Georeferenced by: Louise & Leebased on collectors description",,,,,,,,,"Flower: N Fruit: Y Vegetation: Y Bud: Y",,1,,,,,,,"United States",Illinois,DuPage,,"Morton Arboretum, B-58/95-70",,,,41.812584,-88.064897,WGS84,,,,,,,,,,,,,,,,admin,"2015-06-03 00:00:00",41136,178,urn:uuid:feba2174-6f54-486a-b1fd-c759cf364fd9,https://vplants.org:443/portal/collections/individual/index.php?occid=4269489
4285737,MOR,BRAHMS_57643,,"Preserved specimen",ae8c5409-e106-435e-a8fd-ed92bef6bd95,0056933MOR,168599,Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus buckleyi",33625,"Nixon & Dorr",Quercus,buckleyi,,,,,,,"World - VU D2 (IUCN 2009 Red List)",,,"Vanova, J",,,Aug-68,2008-10-02,2008,10,2,276,,10/2/2008,"Collector notes: Associated species: Quercus buckleyi Determined by Janka Vanova, Oct 2008",,,,,,,"Small to medium size tree, bright green foliage, large",,"Flower: N Fruit: N Vegetation: Y Bud: Y",,1,,,,,,,"United States",Arizona,Pima,,"University of Arizona campus, south side of Learning services building, in the landscape next to the wall of the building, next to the sidewalk and the road.",,,,32.234593,-110.948974,WGS84,84,,"Louise & Lee",,GeoLocate,,"based on collectors description",,,,,,,,,admin,"2015-06-03 00:00:00",65499,178,urn:uuid:ae8c5409-e106-435e-a8fd-ed92bef6bd95,https://vplants.org:443/portal/collections/individual/index.php?occid=4285737
